smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-ft_capacity,ProbabilityWeight
720.0,-567.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1414605681.5,10341087.0512,-1417469124.18,-1399767050.92,-1423717426.74,-1422896698.51,-1402305844.76,4.0,106938081400000.0,0.111290322581,3.4776821570799994e-14,0.111109748728,913,0.0555519897304,0.000686924783546
720.0,-154.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1418065254.43,35278117.3607,-1420429953.38,-1372771314.59,-1458629796.38,-1453434691.84,-1379385238.49,4.0,1244545564510000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,949,0.0555519897304,0.000686936206245
720.0,-636.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1419563275.15,27824906.8341,-1415724189.79,-1389861880.52,-1456942840.48,-1451153980.99,-1393347288.8,4.0,774225440326000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,822,0.111103979461,0.00137387033564
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1424505863.14,2404025.64736,-1424650746.36,-1421466694.91,-1427255264.94,-1426939608.29,-1421869281.49,4.0,5779339313170.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,651,0.111103979461,0.000686935167818
720.0,-292.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1429820657.49,29133422.4551,-1429495583.98,-1399745402.35,-1460546059.62,-1458689688.09,-1401406729.78,4.0,848756303947000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,937,0.0555519897304,0.000686936206245
720.0,-567.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1430773479.85,20365528.7039,-1423132456.66,-1415935421.78,-1460893584.31,-1455263808.65,-1416980583.53,4.0,414754759388000.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,493,0.111136071887,0.000687132550572
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1436885476.63,13496082.7314,-1438780442.71,-1419174860.3,-1450806160.81,-1449600421.17,-1421517579.59,4.0,182144249094000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,572,0.111103979461,0.00137387241249
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1437339599.82,8012279.6965,-1437889159.59,-1427518658.66,-1446061421.44,-1445303533.94,-1428606282.02,4.0,64196625935000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,584,0.111103979461,0.00136391475349
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1455791155.24,19400667.859,-1453123333.31,-1435280527.09,-1481637427.24,-1477903300.19,-1437413960.98,4.0,376385913374000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,766,0.111103979461,0.00137387033564
720.0,-361.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1456073098.45,10405371.6835,-1453929468.95,-1446303509.31,-1470129946.58,-1468203941.15,-1446943337.04,4.0,108271759872000.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,596,0.111103979461,0.00068693412939
720.0,-636.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1456580369.09,7230117.47428,-1458491832.5,-1446776490.86,-1462561320.5,-1462396230.64,-1448088458.77,4.0,52274598692000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,742,0.111103979461,0.00137387241249
720.0,-292.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1460119517.01,15610560.9944,-1461094046.87,-1440915631.53,-1477374342.79,-1475771837.54,-1443102854.69,4.0,243689614560000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,857,0.111103979461,0.00137387033564
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1460282730.31,23966673.3745,-1459194308.5,-1436258149.99,-1486484154.26,-1484658456.89,-1437430794.27,4.0,574401432639000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,663,0.111103979461,0.00137387033564
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1461460361.82,16696122.4397,-1457976497.05,-1446800493.82,-1483087959.35,-1480527515.07,-1447270619.23,4.0,278760504523000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,869,0.111103979461,0.00137387033564
720.0,-498.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1463656332.67,31494906.5373,-1462615459.6,-1435399388.75,-1493995022.72,-1493045175.93,-1435724711.69,4.0,991929137796000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,754,0.111103979461,0.00136391475349
720.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1470895448.99,53158763.0989,-1449915776.26,-1434140657.88,-1549609585.59,-1535408799.32,-1435753640.5,4.0,2825854094210000.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,960,0.0555519897304,0.000343467583909
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1472892295.07,33056486.8728,-1478658335.2,-1431357619.34,-1502894890.53,-1501827901.59,-1435884232.36,4.0,1092731324370000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,675,0.111103979461,0.0013639168153
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1474098001.12,26748717.4484,-1467792549.56,-1448982632.03,-1511824273.33,-1505600627.5,-1451423006.92,4.0,715493885137000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,845,0.111103979461,0.0013639168153
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1478815884.48,27838206.1783,-1470887876.01,-1454908502.88,-1518579283.01,-1512148844.02,-1456582136.78,4.0,774965723224000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,833,0.111103979461,0.00137387241249
720.0,-705.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1482479081.19,4821919.22989,-1480710052.8,-1478968453.31,-1489527765.84,-1488334375.86,-1479100426.26,4.0,23250905059600.0,0.0556451612903,3.4776821570799994e-14,0.0555541185209,901,0.0555519897304,0.000171728859425
720.0,-361.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1483286996.23,39293880.0681,-1468758556.0,-1454297148.32,-1541333724.6,-1530469166.99,-1456444641.79,4.0,1544009010800000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,936,0.0555519897304,0.000686936206245
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1483321707.62,23982843.7508,-1488315530.04,-1450642547.46,-1506013222.95,-1504380450.45,-1455271613.41,4.0,575176794375000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,778,0.111103979461,0.00137387241249
720.0,-636.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1485975978.42,3097015.04087,-1486257771.41,-1482325514.97,-1489062855.89,-1488896673.67,-1482660772.99,4.0,9591502163400.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,492,0.111136071887,0.000687132550572
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1487305743.34,31949974.2427,-1493672656.68,-1444056003.04,-1517821656.95,-1515620616.76,-1450077191.24,4.0,1020800854110000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,687,0.111103979461,0.00137387033564
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1490137304.58,28586045.0522,-1484164662.03,-1464485934.74,-1527733959.49,-1523061948.17,-1465574360.54,4.0,817161971725000.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,821,0.111103979461,0.000686935167818
720.0,-705.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1491754609.84,21040309.6748,-1486562457.27,-1473190726.57,-1520702798.24,-1516596614.46,-1474181618.82,4.0,442694631212000.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,571,0.111103979461,0.000686936206245
720.0,-636.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1492905588.93,6391009.55367,-1494565994.91,-1484040994.62,-1498449371.28,-1498161311.39,-1485325298.1,4.0,40845003115100.0,0.111290322581,3.4776821570799994e-14,0.111109748728,912,0.0555519897304,0.000686924783546
720.0,-567.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1495488654.16,15387476.938,-1490242324.77,-1484291541.17,-1517178425.95,-1513955846.87,-1484366322.62,4.0,236774446517000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,583,0.111103979461,0.00137387033564
720.0,-223.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1501924849.44,46605886.454,-1494383328.84,-1453980301.75,-1564952438.32,-1555582998.75,-1458824828.96,4.0,2172108652160000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,948,0.0555519897304,0.000686936206245
720.0,-498.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1505269138.3,8983761.70276,-1505235545.33,-1496143438.23,-1514462024.31,-1513992524.31,-1496592782.46,4.0,80707974332000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,674,0.111103979461,0.0013639168153
720.0,-430.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1508047951.74,9631415.63082,-1505757725.18,-1499079290.58,-1521597066.03,-1519427567.43,-1499874653.25,4.0,92764167053600.0,0.110483870968,3.4776821570799994e-14,0.0555556302067,595,0.111103979461,0.000681956345844
720.0,-567.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1514828452.52,8397348.54415,-1517964822.83,-1502576720.87,-1520807443.56,-1520641279.66,-1504624706.96,4.0,70515462571900.0,0.111290322581,3.4776821570799994e-14,0.111111428379,753,0.111103979461,0.00137387033564
720.0,-361.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1515446029.91,14530364.8266,-1512535208.74,-1502108546.56,-1534605155.61,-1532191459.04,-1502775750.43,4.0,211131501993000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,686,0.111103979461,0.00137387033564
720.0,-636.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1517918548.06,16570436.3738,-1515364261.88,-1502012168.89,-1538933499.6,-1536540717.43,-1502872379.35,4.0,274579361619000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,662,0.111103979461,0.00137387033564
720.0,-498.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1518817615.85,35630272.4636,-1506783052.16,-1492824627.16,-1568879731.93,-1561512448.87,-1492971172.01,4.0,1269516315830000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,924,0.0555519897304,0.000681957376746
720.0,-292.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1524007411.0,16842539.2575,-1517626473.36,-1512328959.79,-1548447737.48,-1544459748.49,-1512488386.2,4.0,283671128640000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,777,0.111103979461,0.00137387241249
720.0,-154.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1525789531.07,9817790.79068,-1525081984.83,-1514942417.03,-1538051737.57,-1536582323.4,-1515987303.46,4.0,96389016009600.0,0.111290322581,3.4776821570799994e-14,0.111111428379,959,0.0555519897304,0.000686935167818
720.0,-223.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1529006939.82,14093165.3291,-1523795492.0,-1518628566.73,-1549808208.57,-1546019057.82,-1519290848.78,4.0,198617308992000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,868,0.111103979461,0.00137387033564
720.0,-430.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1529964569.43,18976740.7368,-1530237901.17,-1511923447.24,-1547459028.16,-1547122512.8,-1512423961.64,4.0,360116688990000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,765,0.111103979461,0.00136391475349
720.0,-705.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1536045134.4,25185747.3141,-1525276435.99,-1520180145.03,-1573447520.62,-1566700913.51,-1520465533.08,4.0,634321867772000.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,741,0.111103979461,0.000686936206245
720.0,-361.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1536091675.58,10302949.621,-1533807403.46,-1526178015.71,-1550573879.67,-1548063186.82,-1527318145.29,4.0,106150770894000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,856,0.111103979461,0.00137387033564
720.0,-498.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1549094239.61,37418816.9844,-1533645347.43,-1524299192.71,-1604787070.86,-1594389973.03,-1525426955.23,4.0,1400167864510000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,844,0.111103979461,0.0013639168153
720.0,-292.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1556274470.0,9660586.06179,-1556334153.66,-1544853227.6,-1567576345.07,-1566385203.67,-1546080179.19,4.0,93326923057300.0,0.111290322581,3.4776821570799994e-14,0.111111596344,947,0.0555519897304,0.000686936206245
720.0,-636.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1559518153.73,37557395.1152,-1547643891.54,-1528946064.08,-1613838767.75,-1604760023.13,-1530900251.39,4.0,1410557927840000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,832,0.111103979461,0.00137387241249
720.0,-705.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1568455492.2,16899530.1489,-1572476304.37,-1545232862.26,-1583636497.79,-1582746891.52,-1548534955.84,4.0,285594119252000.0,0.0556451612903,3.4776821570799994e-14,0.0555556302067,491,0.111136071887,0.000343566275286
720.0,-430.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1574649532.09,40607597.4817,-1567097029.42,-1535559174.86,-1628844894.65,-1621616465.33,-1538256102.58,4.0,1648976973240000.0,0.110483870968,3.4776821570799994e-14,0.111111596344,935,0.0555519897304,0.000681958407649
720.0,-636.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1574754882.03,19161824.6098,-1571787150.82,-1558282913.74,-1597162312.73,-1595225007.81,-1558439579.94,4.0,367175522378000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,582,0.111103979461,0.00137387033564
720.0,-498.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1574994088.85,14364196.6224,-1577360053.24,-1558005908.94,-1587250340.0,-1587145577.33,-1559530250.24,4.0,206330144608000.0,0.110483870968,3.4776821570799994e-14,0.0555556302067,594,0.111103979461,0.000681956345844
720.0,-705.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1582650816.35,17611934.8676,-1583370004.46,-1563954639.77,-1599908616.73,-1599209379.1,-1565085390.26,4.0,310180249782000.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,661,0.111103979461,0.000686935167818
720.0,-567.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1583563768.84,8364967.43007,-1584808929.45,-1572338390.05,-1592298826.41,-1591400512.57,-1573983800.26,4.0,69972680106100.0,0.111290322581,3.4776821570799994e-14,0.111111596344,673,0.111103979461,0.00137387241249
720.0,-361.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1585737810.29,9457681.15416,-1588695861.12,-1572393901.27,-1593165617.65,-1592940263.08,-1574394086.34,4.0,89447732813700.0,0.111290322581,3.4776821570799994e-14,0.111111596344,776,0.111103979461,0.00137387241249
720.0,-223.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1587192452.2,3535304.96105,-1586752072.12,-1583565800.02,-1591699864.53,-1591159998.41,-1583841438.09,4.0,12498381167700.0,0.111290322581,3.4776821570799994e-14,0.111111428379,788,0.111103979461,0.00137387033564
720.0,-567.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1593054327.5,43819128.905,-1585133677.16,-1551520826.74,-1650429128.95,-1643271517.74,-1553926047.74,4.0,1920116057990000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,923,0.0555519897304,0.000686935167818
720.0,-292.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2976819.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1593322909.62,10176728.4666,-1590433013.06,-1584746299.47,-1607679312.87,-1605493878.52,-1585197795.89,4.0,103565802283000.0,0.111290322581,3.4776821570799994e-14,0.0555556302067,697,0.111103979461,0.00068693412939
720.0,-292.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1597419059.08,17563024.5573,-1593098714.09,-1581224948.51,-1622253859.65,-1618199354.52,-1582687246.64,4.0,308459831600000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,867,0.111103979461,0.00137387033564
720.0,-85.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1602630578.28,17606077.909,-1610472406.93,-1576301096.09,-1613276403.16,-1612919280.96,-1581363315.48,4.0,309973979337000.0,0.0556451612903,3.4776821570799994e-14,0.111111428379,970,0.0555519897304,0.000343467583909
720.0,-498.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1604675489.44,12834827.6508,-1603671125.69,-1590466552.87,-1620893153.51,-1618863778.06,-1591893310.07,4.0,164732800825000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,764,0.111103979461,0.00136391475349
720.0,-430.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1605287474.28,17766057.7179,-1599390203.68,-1591106086.36,-1631263403.38,-1626611552.6,-1592219574.79,4.0,315632806835000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,855,0.111103979461,0.00136391475349
720.0,-636.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1606756440.42,31980959.5756,-1598847290.66,-1580490300.54,-1648840879.83,-1643671013.23,-1580914677.28,4.0,1022781775380000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,752,0.111103979461,0.00137387033564
720.0,-430.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1613644593.22,36558793.8519,-1612483279.17,-1570803855.54,-1658807958.97,-1653077311.09,-1575837715.0,4.0,1336545407910000.0,0.110483870968,3.4776821570799994e-14,0.111111428379,685,0.111103979461,0.00136391475349
720.0,-705.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,330758.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1618363322.75,17564809.9868,-1620786248.11,-1597562865.87,-1634317928.92,-1633884877.48,-1599449672.52,4.0,308522549872000.0,0.0556451612903,3.4776821570799994e-14,0.111109748728,911,0.0555519897304,0.000343462391773
720.0,-223.0,-2139.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1653789.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1619283410.96,19518541.0666,-1620412542.3,-1598123450.92,-1638185108.32,-1637461571.07,-1599524466.99,4.0,380973445368000.0,0.111290322581,3.4776821570799994e-14,0.111111428379,958,0.0555519897304,0.000686935167818
720.0,-567.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1619296125.9,28265953.6587,-1607927632.13,-1600013668.79,-1661315570.57,-1653411315.04,-1601096828.06,4.0,798964136233000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,843,0.111103979461,0.00137387241249
720.0,-705.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,992273.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1620056941.02,10307457.2733,-1621140353.11,-1607161486.26,-1630785571.62,-1629966169.06,-1608630936.06,4.0,106243675440000.0,0.0556451612903,3.4776821570799994e-14,0.111111596344,831,0.111103979461,0.000686936206245
720.0,-154.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2315304.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-1628978913.12,25538167.6299,-1638879998.36,-1591145896.36,-1647009759.4,-1646004602.81,-1598091704.1,4.0,652198005894000.0,0.111290322581,3.4776821570799994e-14,0.111111596344,879,0.111103979461,0.00137387241249
