smr_capacity,htse_capacity,ft_capacity,ft_elec_consumption_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,PointProbability,ProbabilityWeight-h2_storage_capacity,ProbabilityWeight-htse_capacity,ProbabilityWeight,prefix,ProbabilityWeight-ft_capacity
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-45623826057500.0,14205866.7005,-45623828493100.0,-45623807974200.0,-45623855085200.0,-45623845730200.0,-45623809089200.0,10.0,201806648712000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136430723127,345,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-45757242715400.0,16348362.2117,-45757242047700.0,-45757225244200.0,-45757273669200.0,-45757268502600.0,-45757225481400.0,10.0,267268947006000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,446,0.111136071887
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-45958330005800.0,23338838.698,-45958328431400.0,-45958301688700.0,-45958369959200.0,-45958368008400.0,-45958302553300.0,10.0,544701391770000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,547,0.111103979461
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-46159417474200.0,38976796.0341,-46159427800400.0,-46159350034600.0,-46159460347700.0,-46159457970500.0,-46159357946200.0,10.0,1519190629080000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,648,0.111103979461
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-46360503251300.0,25398570.838,-46360510691400.0,-46360457175300.0,-46360529427400.0,-46360528340500.0,-46360459528700.0,10.0,645087400613000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,749,0.111103979461
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-46561573625400.0,32089202.0224,-46561572770100.0,-46561530663700.0,-46561637744700.0,-46561622767100.0,-46561531651500.0,10.0,1029716886440000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,850,0.111103979461
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-46721225831500.0,2660854.62186,-46721225940700.0,-46721220357400.0,-46721230092900.0,-46721229394200.0,-46721221825200.0,10.0,7080147318700.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,42,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-46922315775900.0,11616854.9615,-46922319992500.0,-46922294526700.0,-46922330661500.0,-46922328934200.0,-46922298780100.0,10.0,134951319197000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,143,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,2646062.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-47123403694000.0,13083956.1547,-47123402767800.0,-47123387615800.0,-47123419878500.0,-47123419847900.0,-47123387961900.0,10.0,171189908657000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,244,0.111103979461
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-63319650246100.0,17245972.063,-63319654415800.0,-63319621419100.0,-63319670554700.0,-63319670507200.0,-63319621560100.0,10.0,297423552397000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136430723127,335,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-63453059222100.0,22426143.5882,-63453061287900.0,-63453035687400.0,-63453111650900.0,-63453092442400.0,-63453036712300.0,10.0,502931916238000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,436,0.111136071887
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-63654142193800.0,20836988.4477,-63654142489800.0,-63654113222000.0,-63654174340500.0,-63654171596900.0,-63654115767900.0,10.0,434180087569000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,537,0.111103979461
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-63855217205200.0,41518459.2897,-63855211560800.0,-63855163931300.0,-63855295773900.0,-63855280988500.0,-63855167839100.0,10.0,1723782461790000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,638,0.111103979461
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-64056296451300.0,30208713.5631,-64056298475800.0,-64056250219600.0,-64056340149700.0,-64056339607800.0,-64056254075500.0,10.0,912566375139000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,739,0.111103979461
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-64257376181000.0,33547197.5078,-64257390096400.0,-64257324634700.0,-64257411337500.0,-64257411127500.0,-64257330362300.0,10.0,1125414460620000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,840,0.111103979461
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-64417034550200.0,3290591.71855,-64417033755300.0,-64417029445100.0,-64417040057800.0,-64417038851900.0,-64417029819700.0,10.0,10827993858200.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,32,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-64618130221200.0,5173354.27213,-64618130700400.0,-64618118507100.0,-64618138200500.0,-64618136259600.0,-64618121922100.0,10.0,26763594425000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,133,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1984546.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-64819221366500.0,10882803.3869,-64819219262500.0,-64819207099000.0,-64819237778400.0,-64819235638300.0,-64819208120200.0,10.0,118435409558000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,234,0.111103979461
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-74289819533300.0,19471404.4389,-74289813271300.0,-74289799201600.0,-74289865029500.0,-74289851475100.0,-74289799936800.0,10.0,379135590824000.0,1.73883786583e-14,0.0555556955262,0.110483870968,0.000681957147654,295,0.111103979461
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-74490907868100.0,27516543.246,-74490913416600.0,-74490850158500.0,-74490939839100.0,-74490938902900.0,-74490862305700.0,10.0,757160152210000.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000687133358467,396,0.111136071887
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-74624318531100.0,23583775.9869,-74624315586200.0,-74624277480500.0,-74624360914100.0,-74624352574000.0,-74624285520300.0,10.0,556194489799000.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000687133358467,497,0.111136071887
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-74825407487000.0,34233946.0518,-74825404960900.0,-74825368924400.0,-74825476419100.0,-74825459701900.0,-74825371267300.0,10.0,1171963062280000.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000686934937053,598,0.111103979461
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-75026483398400.0,43176345.0548,-75026482975000.0,-75026386973100.0,-75026557153300.0,-75026539363500.0,-75026423136200.0,10.0,1864196772290000.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000686934937053,699,0.111103979461
720.0,-85.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-75227569468800.0,28850237.4784,-75227571941100.0,-75227530412200.0,-75227621620100.0,-75227609983400.0,-75227531547100.0,10.0,832336202558000.0,1.73883786583e-14,0.0555556955262,0.0556451612903,0.000343467468526,800,0.111103979461
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-75588302155900.0,8522183.25012,-75588299236200.0,-75588289271800.0,-75588318556100.0,-75588315966200.0,-75588291915600.0,10.0,72627607348700.0,1.73883786583e-14,0.0555556955262,0.111290322581,0.000343467468526,93,0.0555519897304
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5953639.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-75789391752600.0,7863730.24599,-75789389820200.0,-75789381938700.0,-75789409581200.0,-75789405362300.0,-75789383886200.0,10.0,61838253381700.0,1.73883786583e-14,0.0555556955262,0.110483870968,0.000681957147654,194,0.111103979461
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-81015421185700.0,21220583.0863,-81015420473200.0,-81015391031400.0,-81015452308400.0,-81015450113200.0,-81015393439500.0,10.0,450313146522000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136430723127,325,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-81148840362300.0,21338293.391,-81148844180100.0,-81148809709300.0,-81148868595500.0,-81148867520900.0,-81148812181900.0,10.0,455322764839000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,426,0.111136071887
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-81349909372500.0,24629368.999,-81349918048300.0,-81349878895600.0,-81349946627700.0,-81349940727000.0,-81349878955200.0,10.0,606605817288000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,527,0.111103979461
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-81551026440000.0,36037636.9458,-81551031980100.0,-81550944632800.0,-81551071226100.0,-81551065669600.0,-81550966868900.0,10.0,1298711276640000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,628,0.111103979461
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-81752104129100.0,31764453.5545,-81752110683300.0,-81752035783000.0,-81752154199400.0,-81752141472300.0,-81752054070800.0,10.0,1008980509610000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,729,0.111103979461
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-81953168283400.0,19977843.0901,-81953170534100.0,-81953142816100.0,-81953197753000.0,-81953195262100.0,-81953143795600.0,10.0,399114214532000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,830,0.111103979461
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-82112820598400.0,2854671.40309,-82112819243500.0,-82112817760600.0,-82112826064300.0,-82112825443900.0,-82112817880400.0,10.0,8149148819610.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,22,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-82313910907200.0,7212116.53089,-82313908794600.0,-82313899812400.0,-82313922164100.0,-82313920525500.0,-82313901938900.0,10.0,52014624855200.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,123,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,1323031.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-82515007932800.0,15703600.7536,-82515010615300.0,-82514975597100.0,-82515029372500.0,-82515028826900.0,-82514984200900.0,10.0,246603076630000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,224,0.111103979461
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-91985631419200.0,8529600.28298,-91985630110700.0,-91985616414100.0,-91985644044900.0,-91985642462800.0,-91985618828400.0,10.0,72754080987400.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,285,0.111103979461
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-92186724905400.0,14119011.5665,-92186725997900.0,-92186703623700.0,-92186748272400.0,-92186743848000.0,-92186703716200.0,10.0,199346487614000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,386,0.111136071887
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-92320120613700.0,27018497.5974,-92320110896500.0,-92320093395400.0,-92320179098400.0,-92320163300500.0,-92320096043100.0,10.0,729999212418000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137426567821,487,0.111136071887
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-92521213151400.0,18778557.9941,-92521212729300.0,-92521188528400.0,-92521240312300.0,-92521237940800.0,-92521190385300.0,10.0,352634240337000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,588,0.111103979461
720.0,-154.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-92722302661200.0,25174360.2799,-92722307650900.0,-92722255368800.0,-92722338080500.0,-92722331722900.0,-92722264716200.0,10.0,633748415502000.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00137386883568,689,0.111103979461
720.0,-85.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-92923384535200.0,39072819.8474,-92923391078800.0,-92923328750900.0,-92923454553800.0,-92923436788000.0,-92923333514600.0,10.0,1526685250830000.0,1.73883786583e-14,0.11111130707,0.0556451612903,0.00068693441784,790,0.111103979461
720.0,-567.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-93284112770600.0,6798074.26716,-93284114069600.0,-93284096286000.0,-93284120661500.0,-93284120319300.0,-93284102664700.0,10.0,46213813741800.0,1.73883786583e-14,0.11111130707,0.111290322581,0.00068693441784,83,0.0555519897304
720.0,-498.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,5292123.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-93485204319500.0,13322111.2158,-93485208077000.0,-93485184364200.0,-93485220176400.0,-93485219107100.0,-93485185239200.0,10.0,177478647246000.0,1.73883786583e-14,0.11111130707,0.110483870968,0.00136391326441,184,0.111103979461
720.0,-430.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-98711231990700.0,17354589.9095,-98711235804700.0,-98711209800200.0,-98711261062000.0,-98711254287200.0,-98711211938900.0,10.0,301181790928000.0,1.73883786583e-14,0.111110467246,0.110483870968,0.00136429691928,315,0.111136071887
720.0,-361.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-98844639497900.0,20214504.1147,-98844644150300.0,-98844607804600.0,-98844665387100.0,-98844662231500.0,-98844611609600.0,10.0,408626176605000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137425529096,416,0.111136071887
720.0,-292.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-99045726763700.0,30747151.9513,-99045724891500.0,-99045685968300.0,-99045775933800.0,-99045775709300.0,-99045688987500.0,10.0,945387353116000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,517,0.111103979461
720.0,-223.0,-7332.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-99246820380500.0,35346411.8567,-99246825530400.0,-99246752915500.0,-99246870344000.0,-99246867006000.0,-99246769676700.0,10.0,1249368831150000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,618,0.111103979461
720.0,-154.0,-5601.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-99447892526200.0,49489178.8528,-99447890940200.0,-99447826355100.0,-99447972514400.0,-99447955991200.0,-99447831834500.0,10.0,2449178823530000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,719,0.111103979461
720.0,-85.0,-3870.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-99648998427800.0,29651812.0209,-99648994689800.0,-99648960120600.0,-99649066900500.0,-99649043937500.0,-99648965354100.0,10.0,879229956124000.0,1.73883786583e-14,0.111110467246,0.0556451612903,0.000686929225714,820,0.111103979461
720.0,-636.0,-17719.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-99808633074500.0,4075141.35478,-99808632810800.0,-99808626898000.0,-99808639773400.0,-99808639107700.0,-99808627682100.0,10.0,16606777061500.0,1.73883786583e-14,0.111110467246,0.111290322581,0.000686929225714,12,0.0555519897304
720.0,-567.0,-15988.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-100009724173000.0,10216874.6757,-100009721658000.0,-100009705439000.0,-100009737386000.0,-100009737385000.0,-100009710283000.0,10.0,104384528139000.0,1.73883786583e-14,0.111110467246,0.111290322581,0.00137385845143,113,0.111103979461
720.0,-498.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,661515.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-100210806092000.0,9767102.46677,-100210807150000.0,-100210784913000.0,-100210819894000.0,-100210818030000.0,-100210790557000.0,10.0,95396290596500.0,1.73883786583e-14,0.111110467246,0.110483870968,0.0013639029554,214,0.111103979461
720.0,-430.0,-14257.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-109681411949000.0,20482494.0329,-109681419115000.0,-109681378005000.0,-109681443225000.0,-109681433849000.0,-109681378835000.0,10.0,419532561807000.0,1.73883786583e-14,0.111111223088,0.110483870968,0.00136391223351,275,0.111103979461
720.0,-361.0,-12526.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-109882514400000.0,18114053.5648,-109882513015000.0,-109882483695000.0,-109882539133000.0,-109882538171000.0,-109882487267000.0,10.0,328118936549000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137426463948,376,0.111136071887
720.0,-292.0,-10794.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-110015907782000.0,21019573.8066,-110015906283000.0,-110015870013000.0,-110015945547000.0,-110015939381000.0,-110015878083000.0,10.0,441822483012000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137426463948,477,0.111136071887
720.0,-223.0,-9063.0,-14.9,-1e+200,-1e+200,-1e+200,-1e+200,4630608.0,1e+200,-1e+200,ref,south_texas_project,west_south_central,texas,-110216997930000.0,27848587.8236,-110217003681000.0,-110216952184000.0,-110217032398000.0,-110217029477000.0,-110216955627000.0,10.0,775543843767000.0,1.73883786583e-14,0.111111223088,0.111290322581,0.00137386779725,578,0.111103979461
