smr_capacity,htse_capacity,meoh_capacity,electricity_market_capacity,naphtha_market_capacity,jet_fuel_market_capacity,diesel_market_capacity,h2_storage_capacity,h2_import_capacity,h2_export_capacity,scenario_label,location_label,fuel_region_label,co2_location_label,mean_NPV,std_NPV,med_NPV,max_NPV,min_NPV,perc_5_NPV,perc_95_NPV,samp_NPV,var_NPV,ProbabilityWeight-meoh_capacity,ProbabilityWeight-h2_storage_capacity,prefix,ProbabilityWeight-htse_capacity,PointProbability,ProbabilityWeight
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-102918769627000.0,2437987.6194,-102918769627000.0,-102918767903000.0,-102918771351000.0,-102918771178000.0,-102918768075000.0,2.0,5943783632340.0,0.111096848726,0.111109828737,144,0.110483870968,3.6760970142599995e-14,0.00136380758179
720.0,-323.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-109374067438000.0,8746197.87657,-109374067438000.0,-109374061253000.0,-109374073622000.0,-109374073004000.0,-109374061872000.0,2.0,76495977296200.0,0.111096848726,0.055553937791,55,0.110483870968,3.6760970142599995e-14,0.000681891803981
720.0,-254.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-109563061139000.0,4139554.64994,-109563061139000.0,-109563058212000.0,-109563064066000.0,-109563063773000.0,-109563058505000.0,2.0,17135912699800.0,0.111096848726,0.055553937791,66,0.111290322581,3.6760970142599995e-14,0.000686869116419
720.0,-185.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-109752075621000.0,32059215.1798,-109752075621000.0,-109752052952000.0,-109752098290000.0,-109752096023000.0,-109752055218000.0,2.0,1027793277940000.0,0.111128939092,0.055553937791,77,0.111290322581,3.6760970142599995e-14,0.000687067518821
720.0,-116.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-109877464145000.0,4806152.43268,-109877464145000.0,-109877460746000.0,-109877467543000.0,-109877467203000.0,-109877461086000.0,2.0,23099101206100.0,0.111128939092,0.055553937791,88,0.111290322581,3.6760970142599995e-14,0.000687067518821
720.0,-47.0,-2912.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-110066472530000.0,34167268.3771,-110066472530000.0,-110066448370000.0,-110066496690000.0,-110066494274000.0,-110066450786000.0,2.0,1167402228350000.0,0.111096848726,0.055553937791,99,0.0556451612903,3.6760970142599995e-14,0.00034343455821
720.0,-598.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-110279601667000.0,424688.144955,-110279601667000.0,-110279601366000.0,-110279601967000.0,-110279601937000.0,-110279601396000.0,2.0,180360020466.0,0.055548424363,0.055553937791,11,0.111290322581,3.6760970142599995e-14,0.00034343455821
720.0,-529.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-110468612883000.0,734442.97692,-110468612883000.0,-110468612364000.0,-110468613402000.0,-110468613351000.0,-110468612416000.0,2.0,539406486347.0,0.111128939092,0.055553937791,22,0.111290322581,3.6760970142599995e-14,0.000687067518821
720.0,-460.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-110594038121000.0,5399951.02008,-110594038121000.0,-110594034303000.0,-110594041939000.0,-110594041557000.0,-110594034684000.0,2.0,29159471019300.0,0.111128939092,0.055553937791,33,0.111290322581,3.6760970142599995e-14,0.000687067518821
720.0,-391.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-110783083010000.0,15293164.1858,-110783083010000.0,-110783072196000.0,-110783093824000.0,-110783092743000.0,-110783073278000.0,2.0,233880870813000.0,0.111096848726,0.055553937791,44,0.110483870968,3.6760970142599995e-14,0.000681891803981
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-172260254492000.0,5796575.9641,-172260254492000.0,-172260250393000.0,-172260258590000.0,-172260258180000.0,-172260250803000.0,2.0,33600292907500.0,0.111096848726,0.111111604332,654,0.110483870968,3.6760970142599995e-14,0.00136382937617
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-172449279109000.0,33454149.5641,-172449279109000.0,-172449255453000.0,-172449302764000.0,-172449300399000.0,-172449257819000.0,2.0,1119180123060000.0,0.111096848726,0.111111604332,665,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-172638271998000.0,1511583.75713,-172638271998000.0,-172638270929000.0,-172638273067000.0,-172638272960000.0,-172638271036000.0,2.0,2284885454830.0,0.111096848726,0.111111604332,676,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-172827258198000.0,1358571.83799,-172827258198000.0,-172827257238000.0,-172827259159000.0,-172827259063000.0,-172827257334000.0,2.0,1845717438990.0,0.111128939092,0.111111604332,687,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-172952670994000.0,12074023.0546,-172952670994000.0,-172952662456000.0,-172952679531000.0,-172952678677000.0,-172952663310000.0,2.0,145782032724000.0,0.111128939092,0.111111604332,698,0.0556451612903,3.6760970142599995e-14,0.000687090576621
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173354811255000.0,1761292.97054,-173354811255000.0,-173354810010000.0,-173354812500000.0,-173354812376000.0,-173354810134000.0,2.0,3102152928070.0,0.055548424363,0.111111604332,621,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173543844028000.0,13126833.5456,-173543844028000.0,-173543834746000.0,-173543853310000.0,-173543852382000.0,-173543835674000.0,2.0,172313758935000.0,0.111128939092,0.111111604332,632,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1877312.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-173669253915000.0,15784227.8256,-173669253915000.0,-173669242754000.0,-173669265077000.0,-173669263960000.0,-173669243870000.0,2.0,249141848049000.0,0.111128939092,0.111111604332,643,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-180124817501000.0,11497044.0516,-180124817501000.0,-180124809371000.0,-180124825631000.0,-180124824818000.0,-180124810184000.0,2.0,132182021925000.0,0.111096848726,0.111111604332,554,0.110483870968,3.6760970142599995e-14,0.00136382937617
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-180313807725000.0,4716477.49319,-180313807725000.0,-180313804390000.0,-180313811061000.0,-180313810727000.0,-180313804724000.0,2.0,22245159943800.0,0.111096848726,0.111111604332,565,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-180502813061000.0,4548932.18741,-180502813061000.0,-180502809845000.0,-180502816278000.0,-180502815956000.0,-180502810166000.0,2.0,20692784045700.0,0.111096848726,0.111111604332,576,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-180691824948000.0,1165394.35334,-180691824948000.0,-180691824124000.0,-180691825772000.0,-180691825689000.0,-180691824206000.0,2.0,1358143998790.0,0.111128939092,0.111111604332,587,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-180817216591000.0,14881891.5137,-180817216591000.0,-180817206067000.0,-180817227114000.0,-180817226061000.0,-180817207120000.0,2.0,221470695027000.0,0.111128939092,0.111111604332,598,0.0556451612903,3.6760970142599995e-14,0.000687090576621
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-181219362296000.0,6893294.1181,-181219362296000.0,-181219357422000.0,-181219367170000.0,-181219366683000.0,-181219357909000.0,2.0,47517503798700.0,0.055548424363,0.111111604332,521,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-181408386291000.0,1511993.19406,-181408386291000.0,-181408385222000.0,-181408387361000.0,-181408387254000.0,-181408385329000.0,2.0,2286123418870.0,0.111128939092,0.111111604332,532,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1564426.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-181533800618000.0,2662652.43644,-181533800618000.0,-181533798735000.0,-181533802501000.0,-181533802313000.0,-181533798924000.0,2.0,7089717997280.0,0.111128939092,0.111111604332,543,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-187989336170000.0,14853474.8809,-187989336170000.0,-187989325667000.0,-187989346673000.0,-187989345623000.0,-187989326718000.0,2.0,220625716039000.0,0.111096848726,0.111111426772,454,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-188178340931000.0,8249723.68772,-188178340931000.0,-188178335097000.0,-188178346764000.0,-188178346181000.0,-188178335681000.0,2.0,68057940923700.0,0.111096848726,0.111111426772,465,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-188367364007000.0,16189054.015,-188367364007000.0,-188367352560000.0,-188367375455000.0,-188367374310000.0,-188367353705000.0,2.0,262085469901000.0,0.111096848726,0.111111426772,476,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-188556338160000.0,7505915.56762,-188556338160000.0,-188556332853000.0,-188556343468000.0,-188556342937000.0,-188556333383000.0,2.0,56338768508200.0,0.111128939092,0.111111426772,487,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-188681738879000.0,5305859.76785,-188681738879000.0,-188681735127000.0,-188681742631000.0,-188681742256000.0,-188681735503000.0,2.0,28152147876100.0,0.111128939092,0.111111426772,498,0.0556451612903,3.6760970142599995e-14,0.00068708947863
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-189083893355000.0,8662476.61046,-189083893355000.0,-189083887229000.0,-189083899480000.0,-189083898868000.0,-189083887842000.0,2.0,75038501026700.0,0.055548424363,0.111111426772,421,0.111290322581,3.6760970142599995e-14,0.000686891069887
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-189272909067000.0,4962937.99288,-189272909067000.0,-189272905557000.0,-189272912576000.0,-189272912225000.0,-189272905908000.0,2.0,24630753521200.0,0.111128939092,0.111111426772,432,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,1251541.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-189398330215000.0,11848272.8508,-189398330215000.0,-189398321837000.0,-189398338593000.0,-189398337755000.0,-189398322675000.0,2.0,140381569546000.0,0.111128939092,0.111111426772,443,0.110483870968,3.6760970142599995e-14,0.00136422113873
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-195853853486000.0,1170624.64542,-195853853486000.0,-195853852658000.0,-195853854314000.0,-195853854231000.0,-195853852741000.0,2.0,1370362060460.0,0.111096848726,0.111111426772,354,0.110483870968,3.6760970142599995e-14,0.00136382719673
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196042868578000.0,18297297.1036,-196042868578000.0,-196042855640000.0,-196042881516000.0,-196042880222000.0,-196042856933000.0,2.0,334791081299000.0,0.111096848726,0.111111426772,365,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196231880168000.0,3880804.22559,-196231880168000.0,-196231877424000.0,-196231882912000.0,-196231882638000.0,-196231877699000.0,2.0,15060641437400.0,0.111096848726,0.111111426772,376,0.111290322581,3.6760970142599995e-14,0.00137378213977
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196420901757000.0,40125368.3786,-196420901757000.0,-196420873384000.0,-196420930130000.0,-196420927292000.0,-196420876221000.0,2.0,1610045187520000.0,0.111128939092,0.111111426772,387,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196546297082000.0,67684424.9672,-196546297082000.0,-196546249222000.0,-196546344942000.0,-196546340156000.0,-196546254008000.0,2.0,4581181383140000.0,0.111128939092,0.111111426772,398,0.0556451612903,3.6760970142599995e-14,0.00068708947863
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-196948409324000.0,876016.979834,-196948409324000.0,-196948408704000.0,-196948409943000.0,-196948409881000.0,-196948408766000.0,2.0,767405748957.0,0.055548424363,0.111111426772,321,0.111290322581,3.6760970142599995e-14,0.000686891069887
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-197137429502000.0,5899985.13803,-197137429502000.0,-197137425330000.0,-197137433674000.0,-197137433257000.0,-197137425747000.0,2.0,34809824629000.0,0.111128939092,0.111111426772,332,0.111290322581,3.6760970142599995e-14,0.00137417895726
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,938656.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-197262845203000.0,8545380.63347,-197262845203000.0,-197262839161000.0,-197262851246000.0,-197262850642000.0,-197262839765000.0,2.0,73023530171000.0,0.111128939092,0.111111426772,343,0.110483870968,3.6760970142599995e-14,0.00136422113873
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-203718380902000.0,6492479.54431,-203718380902000.0,-203718376311000.0,-203718385493000.0,-203718385033000.0,-203718376770000.0,2.0,42152290633300.0,0.111096848726,0.111111604332,254,0.110483870968,3.6760970142599995e-14,0.00136382937617
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-203907376378000.0,4042842.84893,-203907376378000.0,-203907373519000.0,-203907379237000.0,-203907378951000.0,-203907373805000.0,2.0,16344578301100.0,0.111096848726,0.111111604332,265,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-204096403492000.0,18639884.3508,-204096403492000.0,-204096390311000.0,-204096416672000.0,-204096415354000.0,-204096391630000.0,2.0,347445288612000.0,0.111096848726,0.111111604332,276,0.111290322581,3.6760970142599995e-14,0.00137378433512
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-204285394658000.0,12388875.0327,-204285394658000.0,-204285385898000.0,-204285403418000.0,-204285402542000.0,-204285386774000.0,2.0,153484224575000.0,0.111128939092,0.111111604332,287,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-204410799148000.0,5908806.05206,-204410799148000.0,-204410794970000.0,-204410803326000.0,-204410802908000.0,-204410795388000.0,2.0,34913988960800.0,0.111128939092,0.111111604332,298,0.0556451612903,3.6760970142599995e-14,0.000687090576621
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-204812940781000.0,2008708.94827,-204812940781000.0,-204812939361000.0,-204812942201000.0,-204812942059000.0,-204812939503000.0,2.0,4034911638850.0,0.055548424363,0.111111604332,221,0.111290322581,3.6760970142599995e-14,0.00068689216756
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-205001953724000.0,2282011.42024,-205001953724000.0,-205001952110000.0,-205001955338000.0,-205001955176000.0,-205001952272000.0,2.0,5207576122130.0,0.111128939092,0.111111604332,232,0.111290322581,3.6760970142599995e-14,0.00137418115324
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,625771.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-205127367441000.0,3901991.42076,-205127367441000.0,-205127364682000.0,-205127370200000.0,-205127369924000.0,-205127364958000.0,2.0,15225537047700.0,0.111128939092,0.111111604332,243,0.110483870968,3.6760970142599995e-14,0.0013642233188
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-211582962297000.0,4585111.76991,-211582962297000.0,-211582959055000.0,-211582965539000.0,-211582965215000.0,-211582959379000.0,2.0,21023249942500.0,0.111096848726,0.111109828737,154,0.110483870968,3.6760970142599995e-14,0.00136380758179
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-211771946985000.0,17964621.6595,-211771946985000.0,-211771934282000.0,-211771959688000.0,-211771958418000.0,-211771935553000.0,2.0,322727631369000.0,0.111096848726,0.111109828737,165,0.111290322581,3.6760970142599995e-14,0.00137376238165
720.0,-185.0,-8106.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-211960963666000.0,18249031.3648,-211960963666000.0,-211960950762000.0,-211960976570000.0,-211960975280000.0,-211960952053000.0,2.0,333027145753000.0,0.111096848726,0.111109828737,176,0.111290322581,3.6760970142599995e-14,0.00137376238165
720.0,-116.0,-6375.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-212149957084000.0,50111862.4411,-212149957084000.0,-212149921650000.0,-212149992519000.0,-212149988975000.0,-212149925193000.0,2.0,2511198757320000.0,0.111128939092,0.111109828737,187,0.111290322581,3.6760970142599995e-14,0.00137415919343
720.0,-47.0,-4643.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-212275370002000.0,56688902.3,-212275370002000.0,-212275329917000.0,-212275410087000.0,-212275406079000.0,-212275333925000.0,2.0,3213631643980000.0,0.111128939092,0.111109828737,198,0.0556451612903,3.6760970142599995e-14,0.000687079596716
720.0,-529.0,-16762.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-212677488479000.0,5945856.8343,-212677488479000.0,-212677484275000.0,-212677492683000.0,-212677492263000.0,-212677484695000.0,2.0,35353213494000.0,0.055548424363,0.111109828737,121,0.111290322581,3.6760970142599995e-14,0.000686881190826
720.0,-460.0,-15031.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-212866496213000.0,1716267.10656,-212866496213000.0,-212866494999000.0,-212866497426000.0,-212866497305000.0,-212866495120000.0,2.0,2945572781060.0,0.111128939092,0.111109828737,132,0.111290322581,3.6760970142599995e-14,0.00137415919343
720.0,-391.0,-13299.0,-1e+200,-1e+200,-1e+200,-1e+200,312885.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-212991944898000.0,19828163.044,-212991944898000.0,-212991930878000.0,-212991958919000.0,-212991957517000.0,-212991932280000.0,2.0,393156049699000.0,0.111128939092,0.111109828737,143,0.110483870968,3.6760970142599995e-14,0.00136420151812
720.0,-323.0,-11568.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219447202007000.0,526357.073857,-219447202007000.0,-219447201634000.0,-219447202379000.0,-219447202342000.0,-219447201672000.0,2.0,277051769200.0,0.111096848726,0.055553937791,54,0.110483870968,3.6760970142599995e-14,0.000681891803981
720.0,-254.0,-9837.0,-1e+200,-1e+200,-1e+200,-1e+200,10.0,1e+200,-1e+200,ref,cooper,nebraska,nebraska,-219636246992000.0,36691297.755,-219636246992000.0,-219636221047000.0,-219636272936000.0,-219636270342000.0,-219636223641000.0,2.0,1346251330950000.0,0.111096848726,0.055553937791,65,0.111290322581,3.6760970142599995e-14,0.000686869116419
